id,Longitud,Latitud,2024_011,2024_012,2024_013,2024_010,2024_021,2024_022,2024_023,2024_020,2024_031,2024_032,2024_033,2024_030,2024_041,2024_042,2024_043,2024_040,2024_051,2024_052,2024_053,2024_050,2024_061,2024_062,2024_063,2024_060,2024_071,2024_072,2024_073,2024_070,2024_081,2024_082,2024_083,2024_080,2024_091,2024_092,2024_093,2024_090,2024_101,2024_102,2024_103,2024_100,2024_111,2024_112,2024_113,2024_110,2024_121,2024_122,2024_123,2024_120
144,-54.0,-32.66650000214577,41.428165435791016,43.07239532470703,37.29724884033203,40.49275588989258,21.470197677612305,26.64531707763672,41.06121444702149,29.334692001342773,60.323829650878906,82.7214126586914,82.19631958007812,75.31005859375,95.3046417236328,94.34716033935548,96.20092010498048,95.28424072265624,98.85679626464844,97.81060028076172,98.77091217041016,98.48883819580078,97.2737274169922,96.99503326416016,96.22610473632812,96.83161926269533,86.72201538085938,81.99695587158203,78.83442687988281,82.39897918701172,86.93409729003906,86.85502624511719,93.68114471435548,89.30270385742188,95.269287109375,95.96833038330078,96.678955078125,95.9721908569336,89.01332092285156,86.37702941894531,87.2070083618164,87.5219497680664,64.72874450683594,50.978607177734375,46.421504974365234,54.04295349121094,86.20023345947266,87.4426040649414,60.44526290893555,77.4621353149414
145,-54.0,-33.00000002980232,54.37018585205078,50.52875900268555,41.98286056518555,48.73551177978516,28.398292541503903,33.76400375366211,39.757362365722656,33.773765563964844,56.67467880249024,69.97573852539062,85.74809265136719,71.2817153930664,94.8314208984375,95.04696655273438,97.41226196289062,95.7635498046875,99.16864013671876,98.3825454711914,98.64617156982422,98.72966766357422,97.9045181274414,97.68244171142578,97.2157974243164,97.60092163085938,89.81539154052734,86.5334701538086,84.1913833618164,86.76109313964844,88.8133544921875,89.3830795288086,94.95267486572266,91.17560577392578,96.08543395996094,96.97816467285156,97.43077850341795,96.83145904541016,90.3264617919922,86.04074096679688,89.25318145751953,88.5631332397461,71.3299789428711,58.49678802490234,48.71419906616211,59.51365280151367,78.29898071289062,89.91455841064453,68.27458953857422,78.48889923095703
146,-53.33350002765656,-33.666499972343445,69.79682159423828,73.42666625976562,67.90762329101562,70.29737854003906,50.01888275146485,61.43727493286133,58.85048675537109,56.69710540771485,64.531982421875,82.4743423461914,89.52234649658203,79.18738555908203,96.45988464355467,97.15803527832033,97.89556884765624,97.17115783691406,99.4374542236328,98.78202056884766,99.03492736816406,99.08319091796876,98.98558807373048,98.95452117919922,97.44320678710938,98.46110534667967,91.92002868652344,89.48629760742188,85.46530151367188,88.84456634521484,88.7117919921875,90.58142852783205,96.55223083496094,92.09699249267578,97.1570053100586,97.8099594116211,97.6420440673828,97.53633880615234,93.16333770751952,85.70418548583984,88.31867980957031,89.0380859375,85.5820083618164,77.85236358642578,69.27325439453125,77.56920623779297,83.72715759277344,89.7333755493164,72.28800201416016,81.6055908203125
147,-53.666499972343445,-33.333500027656555,66.66960144042969,69.97254180908203,61.16159439086914,65.78060913085938,43.754669189453125,50.6087760925293,45.59554672241211,46.68946075439453,55.6605224609375,79.56906127929688,88.56497192382812,75.0487289428711,96.69859313964844,96.53939819335938,98.5508270263672,97.262939453125,99.4081802368164,98.5982666015625,99.07408142089844,99.0283660888672,98.31653594970705,98.49382019042967,97.5023193359375,98.1042251586914,91.42481231689452,88.81949615478516,86.37364196777344,88.79203796386719,91.30623626708984,91.97903442382812,95.98646545410156,93.18399047851562,96.82624816894533,97.55667114257812,97.08082580566406,97.15457916259766,92.09371948242188,83.20411682128906,89.67118835449219,88.36649322509766,82.40345764160156,70.68350219726562,60.72189331054688,71.26961517333984,75.62631225585938,89.4830551147461,68.6935043334961,77.63619995117188
148,-53.666499972343445,-32.66650000214577,48.36753463745117,47.15625762939453,37.91984939575195,44.26955795288086,23.71880340576172,26.84512710571289,35.77735137939453,28.53915405273437,55.309173583984375,67.08141326904297,84.54678344726562,69.48130798339844,95.49163818359376,94.84783172607422,95.50814056396484,95.28253936767578,99.49400329589844,97.53083038330078,99.1718978881836,98.74642181396484,97.9993896484375,97.58970642089844,97.11687469482422,97.56865692138672,89.35191345214844,85.19939422607422,79.77801513671875,84.61520385742188,87.4983901977539,89.15762329101562,94.64764404296876,90.5704574584961,95.759765625,96.6611557006836,97.56703186035156,96.66265106201172,91.0841827392578,90.61444091796876,88.13949584960938,89.88776397705078,88.49404907226562,69.9072494506836,58.665489196777344,72.35559844970703,88.4706039428711,91.6997299194336,69.28923797607422,82.70596313476562
149,-53.666499972343445,-33.00000002980232,53.01665878295898,54.33636474609375,43.54096984863281,50.08002853393555,28.03371810913086,36.79903793334961,40.894229888916016,35.04743576049805,60.05096435546875,82.54711151123047,84.53406524658203,75.9953384399414,95.2570343017578,95.09632110595705,97.99579620361328,96.11638641357422,99.1997528076172,97.91338348388672,98.9349136352539,98.6908187866211,98.00984191894533,97.58070373535156,96.96598052978516,97.5188446044922,88.92265319824219,85.07160949707031,81.57708740234375,85.07389068603516,88.0685806274414,88.71708679199219,94.58325958251952,90.58943939208984,96.07294464111328,96.64934539794922,97.13300323486328,96.6184310913086,89.85340118408203,85.8187255859375,88.10114288330078,87.93012237548828,69.55880737304688,56.5908203125,46.84758758544922,57.66573715209961,75.23958587646484,88.43638610839844,63.360595703125,75.281494140625
150,-53.33350002765656,-32.66650000214577,48.51071166992188,52.58559799194336,38.19070816040039,46.16325378417969,24.09369659423828,28.23415184020996,38.94586944580078,30.130735397338867,64.75847625732422,71.35641479492188,84.44970703125,73.87405395507812,95.84125518798828,95.16302490234376,93.42767333984376,94.81065368652344,99.472412109375,97.99617767333984,98.84577941894533,98.77384948730467,97.35729217529295,97.49807739257812,97.1195831298828,97.32498168945312,89.51575469970703,86.07708740234375,80.6937484741211,85.27611541748047,88.39356994628906,90.22045135498048,94.30733489990234,91.0813217163086,95.51155853271484,96.6329574584961,97.5711441040039,96.57188415527344,91.75341796875,92.7112808227539,87.76007080078125,90.6454086303711,89.5256118774414,69.3193588256836,57.9886474609375,72.27787017822266,91.38180541992188,90.789794921875,68.41180419921875,83.04019165039062
151,-53.33350002765656,-33.00000002980232,63.21515655517578,69.09001159667969,57.470848083496094,63.07196807861328,40.3549690246582,50.57452774047852,53.96758270263672,48.10355758666992,73.64665222167969,95.59134674072266,87.78174591064453,85.74126434326172,96.99425506591795,96.6254425048828,98.41571807861328,97.34513854980467,99.3494873046875,98.30647277832033,99.0501480102539,98.90681457519533,98.25177001953124,98.23736572265624,97.0597152709961,97.84961700439452,90.3437957763672,87.11316680908203,83.6359634399414,86.92145538330078,90.0638656616211,91.65889739990234,95.84182739257812,92.6286392211914,96.96998596191406,97.2830047607422,97.46363067626952,97.23887634277344,93.23316955566406,93.0435562133789,91.40924835205078,92.5248031616211,84.095947265625,71.41814422607422,64.16981506347656,73.22796630859375,89.7538070678711,90.98812866210938,69.4515609741211,82.94795227050781
152,-54.33350002765656,-32.0,58.75505065917969,60.50066375732422,57.03839492797852,58.709014892578125,38.128116607666016,43.58320236206055,48.05844497680664,43.091007232666016,60.82617950439453,75.86125946044922,88.1600570678711,75.37532043457031,95.90746307373048,95.896240234375,94.50865173339844,95.43744659423828,99.57662963867188,98.53372955322266,99.48135375976562,99.20640563964844,98.42247009277344,98.06249237060548,97.65380859375,98.04625701904295,91.40071868896484,87.7656021118164,83.65550994873047,87.47979736328125,92.19412231445312,92.3648452758789,95.74656677246094,93.5097427368164,97.18572235107422,97.04963684082033,97.3255386352539,97.1869659423828,93.15133666992188,91.8337860107422,91.19635009765624,92.0326156616211,85.42755126953125,71.75494384765625,58.336669921875,71.8397216796875,81.10558319091797,83.97367095947266,69.56617736816406,77.93614196777344
153,-54.0,-32.0,53.4425048828125,56.71355056762695,53.75569534301758,54.60881423950195,34.07248306274414,41.92383575439453,50.75636672973633,41.95760345458984,65.23365020751953,76.05472564697266,86.34965515136719,76.21709442138672,95.37635803222656,95.8435516357422,94.0592041015625,95.0930404663086,99.56974029541016,98.34800720214844,99.31967163085938,99.08689880371094,98.21917724609376,96.32378387451172,96.79167938232422,97.11154174804688,89.36137390136719,85.11212158203125,80.15086364746094,84.72240447998047,90.56397247314452,91.21050262451172,94.55856323242188,92.1899642944336,94.68788146972656,96.67388916015624,96.94043731689452,96.1007308959961,92.53704833984376,91.90763854980467,90.09844970703124,91.4687042236328,88.73361206054688,72.7486343383789,55.25821685791016,72.24681854248047,80.84931945800781,85.5372085571289,70.05785369873047,78.53231811523438
154,-56.0,-31.666500002145767,58.52433013916016,62.47650146484375,59.09529876708984,60.00182723999024,44.30338287353516,66.65653228759766,54.956912994384766,55.317630767822266,67.16769409179688,88.96019744873047,88.74422454833984,81.85372161865234,98.02825927734376,96.62947082519533,98.21172332763672,97.62315368652344,99.02206420898438,97.79788208007812,99.23988342285156,98.70445251464844,94.436767578125,96.48902893066406,98.4052505493164,96.44367980957033,93.18575286865234,89.06407165527344,91.92161560058594,91.4076156616211,95.82249450683594,93.9169464111328,97.03253936767578,95.63716888427734,93.99138641357422,86.88963317871094,94.92071533203124,91.93391418457033,93.5006103515625,92.92855834960938,91.60660552978516,92.64401245117188,84.84121704101562,77.51309967041016,69.54395294189453,77.29942321777344,84.36943817138672,72.39103698730469,58.15576553344727,71.20381164550781
155,-55.66650000214577,-31.666500002145767,60.42109680175781,64.7930908203125,60.50575637817383,61.86145782470703,46.83060836791992,66.03942108154297,59.58197784423828,57.411659240722656,71.6159439086914,91.33157348632812,89.0073471069336,84.14696502685547,98.33636474609376,96.73674774169922,96.90032958984376,97.32447814941406,99.18134307861328,97.91822814941406,99.44414520263672,98.86713409423828,95.82337188720705,97.04650115966795,98.83959197998048,97.23648834228516,94.09325408935548,90.8261489868164,89.86210632324219,91.53797149658205,95.20476531982422,94.7029266357422,97.05956268310548,95.70103454589844,96.09500122070312,93.76443481445312,97.21868133544922,95.69270324707033,94.3927993774414,92.74928283691406,91.78303527832033,92.93659210205078,94.03292083740234,84.32661437988281,72.88070678710938,83.74674224853516,87.70428466796875,78.1778564453125,59.51015853881836,74.62687683105469
156,-56.0,-31.33349999785424,45.20718383789063,66.59204864501953,55.94510269165039,55.91575622558594,35.078765869140625,58.75642013549805,45.61564254760742,46.5135383605957,77.07391357421875,96.37955474853516,81.18994903564453,84.76206970214844,97.34043884277344,94.59239196777344,96.94569396972656,96.2928466796875,98.86368560791016,96.35344696044922,98.8736572265625,98.0574722290039,93.85931396484376,94.81503295898438,97.3191146850586,95.3311538696289,88.44340515136719,81.0776138305664,78.48738861083984,82.53456115722656,87.73811340332031,89.24633026123047,95.0317611694336,90.81270599365234,94.44960021972656,84.79347229003906,93.35518646240234,90.8660888671875,89.38959503173828,89.82457733154297,86.45850372314453,88.4898452758789,82.7686538696289,74.35464477539062,76.15299224853516,77.75875854492188,88.04736328125,77.87042236328125,50.57369613647461,71.46736907958984
