Longitud,Latitud,2000_011,2000_012,2000_013,2000_010,2000_021,2000_022,2000_023,2000_020,2000_031,2000_032,2000_033,2000_030,2000_041,2000_042,2000_043,2000_040,2000_051,2000_052,2000_053,2000_050,2000_061,2000_062,2000_063,2000_060,2000_071,2000_072,2000_073,2000_070,2000_081,2000_082,2000_083,2000_080,2000_091,2000_092,2000_093,2000_090,2000_101,2000_102,2000_103,2000_100,2000_111,2000_112,2000_113,2000_110,2000_121,2000_122,2000_123,2000_120
-57.6667,-34.3333,25.19777653,34.33657098,24.16222134,27.77831967,18.21586895,21.89585078,19.9509503,20.0258857,25.98782299,21.16940605,38.03256322,28.70743503,63.81645364,96.04413922,94.35802234,84.73953840000001,98.56052631,98.72890709,98.32818967,98.53240066,98.98698908,99.515973,99.33690440000001,99.27995549,98.69256661,97.40694812,89.58249383,95.0452445,83.78920819,83.45438994,96.29706254,88.1194732,92.63129582,97.58254748,91.33923986,93.85102772,94.04129896,86.07901258,97.62726486,92.74525899999999,85.58557827,85.03026336,85.20190519,85.27258227,71.14582075,56.83107903,55.13967011,60.84856029
-57.3333,-34.3333,28.395302100000002,37.67780769,28.71161089,31.50189735,22.64741685,26.34621943,25.19685005,24.69682726,32.69860366,26.33035257,44.68879191,34.89891204,71.13338227,97.83032497,94.37394362,87.77921695,98.51925535,98.72838167,98.41073187,98.54820712,99.30974035,99.66257367,99.50272371,99.49167924,98.8340041,97.44344235,89.81517696,95.18520681,85.17110738,87.33952782,98.71437716,90.67627422,94.16417443,97.99529712,91.35527012,94.50491389,94.61072291,88.34782538,97.64580758,93.66739891,88.83878363,84.86304301,86.42374473,86.70852379,70.51076757,56.29231085,56.99080888,61.12676393
-57.0,-34.3333,30.24997175,36.30484436,28.40322824,31.54786038,24.6279998,32.40263053,31.15583476,29.26974934,38.229684999999996,30.441606300000004,52.6632613,40.83899314,78.05067628,97.83771732,94.35791988,90.08210449,98.54491892,98.71933858,98.4660765,98.57320698,99.37306824,99.68140122,99.51319918,99.52255621,98.92181077,97.46888559,90.01831922,95.29382177,85.72918124,89.1973306,98.83719613,91.49917019,94.56844204,98.13428992,91.34072083,94.68115093,95.05838366,90.03022929999999,97.62738359999999,94.34797901,89.57015896,84.65555801,86.90588499,87.04386732,69.68122108,57.10789647,59.55816561,62.03325798
-56.6667,-34.3333,29.39210097,27.01240824,20.09718922,25.32626366,21.77974811,39.83966167,39.46747124,33.28335242,45.73401114,36.82126261,58.40600541,47.35544506,81.90315219,98.16047112,94.97416789,91.67926373,98.75037647,98.85642263,98.70382242,98.76806573,99.46562968,99.73210728,99.57943298,99.59238998,99.13097787,97.78270409,91.30755344,95.91999701,86.93593824,89.08368315,99.05298922,91.92835791,95.02843421,98.58283229999999,92.32070588,95.31065746,95.51041857,90.48321469,97.77788476,94.69332468,85.94117686,78.48469289,83.33733721,82.58773565,69.33020244,60.21801926,61.11673372,63.47633187
-56.3333,-34.3333,27.95040725,21.54141943,14.66830353,21.16998728,17.88059991,34.83561818,34.88893111,28.79548678,49.10236873,39.35588313,64.08009223,51.273017200000005,84.52215567,98.06671492,94.91737222,92.50208094,98.69765699999999,98.82143158,98.73500333,98.75083621,99.51506484,99.73396383,99.54332724,99.59745197,99.19322304,97.75776474,91.21745544,95.90006089,87.6763929,92.57089904,99.08361077,93.30298832,95.27100728,98.93920331,92.26410185,95.49143748,95.11103038,89.9142199,97.68861169,94.34926553,85.71485853,76.31263739,78.12354842,80.05034811,61.34829949,56.31748384,56.76797401,58.10017895
-56.0,-34.3333,28.47128058,25.69788806,17.72804972,23.76452365,20.36958289,34.53752179,34.14229494,29.36462166,50.22664779,40.71248592,65.18242943,52.46445358,84.79019595,98.06781051,95.28080153,92.712936,98.67170205,98.65168831,98.76409202,98.69802954,99.38144813,99.72765914,99.41858369,99.50923032,99.24693638,98.31052959,91.96022397,96.35926204,89.01615762,95.42419085,99.0314643,94.63708361,95.09218153,99.43294813,92.4459546,95.65702809,94.77422093,90.23345445,97.9313122,94.42971574,87.69476017,77.61148507,77.40200633,80.90275052,59.80546688,52.05414324,55.66359775,55.835344400000004
-55.6667,-34.3333,28.39736559,34.92864705,24.6633884,29.17927093,27.44395814,40.62520987,37.75598503,35.09784144,53.59587301,44.06386981,69.45591658,56.14879066,87.12535993,98.05645809,95.22992768,93.4705819,98.50587765,98.29496566,98.69843837,98.50616952,99.28596076,99.6835724,99.29406073,99.42119796,99.17276769,98.68491781,91.75970964,96.38495681,88.78576898,95.92541022,98.84401471,94.65793399,94.28396441,99.53784328,91.88306791,95.23495853,94.21761001,90.03938620000001,98.01327607,94.21664513,90.50663082,81.71749756,80.52614592,84.25009144,60.73017087,49.01330929,56.21223181,55.34739844
-55.3333,-34.3333,24.16719213,42.51351739,27.10308698,31.12713071,31.06250622,39.04547914,34.3623354,34.85637631,56.58973041,45.55166792,73.30277341,58.95949971,87.40655782,97.65831027,93.69377541,92.91954783,97.84955456,97.41552088,98.24839991,97.85106947,98.99622065,99.52642871,98.96177403,99.16147446,98.80036965,98.09005108,88.05387222,94.75796135,84.20999001,94.32577841,98.25149077,92.45561557,91.99878707,99.36630128,88.95234504,93.43914446,91.87835136,86.24066693,97.29394981,91.98140745,89.91881186,76.39606335,72.27799250000001,79.5309559,48.73245842,38.37608035,52.72516574,46.80845842
-55.0,-34.3333,24.19004532,55.52313074,31.27024215,36.80982014,32.46140538,32.57690745,27.64936921,31.12778864,56.27182366,45.72027661,74.92637525,59.48745582,85.07698541,97.30712049,91.80712258,91.39707616,96.95605044,95.97223912,97.65198205,96.88563542,98.62394918,99.30375246,98.51259063,98.81343076,98.36328244,97.27135132,83.09896329,92.59467528,77.65291654,91.6240948,97.40367173,89.16808072,88.69447363,99.13848515,85.12794771,90.98696883,88.79775963,80.68527553,96.28501312,88.83759664,87.12354026,68.82268694,60.01828004,71.98816908,34.39146003,29.49761204,50.21448951,38.42742275
-54.6667,-34.3333,31.80743423,60.63514557,36.18996392,42.66178713,36.17697164,27.45740593,24.20202171,29.64142677,56.28019746,51.13470356,81.18538968,63.45768699,85.66724596,98.03666309,92.33049522,92.01146809,96.90578512,95.60993688,97.69158990000001,96.76660351,98.60583170000001,99.2673493,98.30513878,98.72610659,98.51655209,97.20450525,82.57710229999999,92.43737737,75.59915235,86.85227223,97.16189537,86.88048693,87.53735311,99.02760747,85.14885633,90.5712723,88.73701934,80.28755532,96.55687452,88.78617311,84.3994353,70.91975201,50.02644268,68.44854333,27.35092289,24.6802544,45.02566245,32.7610987
-54.3333,-34.3333,35.01893928,44.78929346,38.10175197,39.26456771,48.14793854,38.71662827,34.22976006,40.80299102,56.31354566,56.44152864,71.01336679,61.57089605,81.13638131,99.32440238,96.3824452,92.2810763,98.51385658,97.69092279,98.70881564,98.31757309,98.54537862,99.607949,98.96770181,99.04034315,99.30712498,98.64979645,91.22651177,96.22776915,87.19347639,90.44275658,98.56104065,92.27528312,93.24140222,99.30548558,92.73989214,95.09559331,89.58075874,85.20192391,94.64101488,89.96380613,86.02719023,83.83854312,63.55646361,77.80739899,46.36671723,36.27894827,42.51993419,41.74761068
-54.0,-34.3333,24.9648552,36.55666452,27.3846077,29.56277038,44.40975406,33.32039169,29.56280255,36.20728135,65.26675594,65.11042332,82.56021906,71.3527162,85.36862775,99.12675539,95.46443395,93.31993903,98.03780217,96.8923892,98.2558821,97.74569732,98.11424385,99.45366225,99.01170178,98.85986929,99.09990959,98.14089536,88.45182847,95.01219880000001,86.18509206,95.53530394,97.88598901,93.35322061,90.61993756,99.05635671,90.61525217,93.43051548,86.30391025,81.23087046,93.23190944,87.12576809,79.95587913,78.21616469,56.75405438,71.64203273,38.35607474,26.89726009,44.61298295,36.87987615
-53.6667,-34.3333,27.562811699999997,36.49020977,29.58264697,31.15933327,39.30574953,32.77478043,30.88595967,34.56760632,60.34514901,61.21718609,75.05813942,65.84718983,82.59935464,99.34579392,96.59285267,92.84600041,98.51132046,97.6268296,98.69961039,98.29281338,98.6156073,99.57410067,99.241701,99.14380299,99.32772206,98.43080992,91.1079584,96.12170524,88.85336590000001,94.91234683,98.41161534,94.19951278,92.72008705,99.27599994,92.8497969,94.94862797,90.36803499999999,86.13623253,95.7554225,90.91459106,86.61290436,83.07515812,64.61344062,78.10050103,48.28684983,36.68912749,43.34773716,42.79306071
-58.3333,-34.0,28.37441523,41.02081287,30.23973516,33.11578606,22.84273515,31.56762417,29.33881987,27.81479115,37.99228667,30.67360654,39.929030700000006,36.31865386,67.34274194,98.12182668,95.87972196,87.11476352,98.77247748,98.78308603,98.24896919,98.59013858,99.001138,99.18068069,98.47412171,98.88531347,97.55635867,97.49830949,89.80300191,94.78644202,83.34675146,80.28652262,88.90373104,84.33141233,87.12946905,96.47296339,91.26800695,91.6234798,93.77763359999999,85.30451604,97.18264061,92.25259816,87.04106196,85.61387897,91.65123289,88.10205794,77.46309734,61.89683038,55.90665707,64.79266145
-58.0,-34.0,28.29618172,38.60944572,28.99787256,31.87202815,22.40085625,27.88838688,26.28057026,25.46917834,34.33848461,28.03528328,40.72109336,34.56999051,66.44369264,98.25543865,96.09719298,86.93210809,98.79746923,98.81784392,98.30427696,98.629038,99.14928536,99.37208043,98.73874351,99.0867031,98.06585907,97.59400905,90.20440198,95.12410009,84.24533435,82.60548252,91.6763708,86.35316927,89.89945748,96.7997975,91.63728452,92.7788465,94.25751112,86.84692240000001,97.58400732,93.04736825,86.32181367,86.00890294,91.01424665,87.78165442,76.38113156,60.92009802,55.80551644,64.09267666
-57.6667,-34.0,27.41280505,37.92638089,27.91724541,30.98327609,21.42492931,25.9641171,25.74591536,24.28063525,36.31682527,28.97835279,44.98231425,37.02442701,70.25295148,97.84352022,95.06613909,87.72087026,98.61824306,98.70602557,98.31963023,98.54060061,99.20879526,99.5557346,99.35354622,99.37269203,98.75256479,97.39360695,89.45700569,95.01576709999999,84.2591317,85.93400188,97.80359843,89.6055135,93.42476774,97.58114678,90.96509084,93.99033512,94.02836798,87.18020359,97.5407404,93.06560839,84.88033759,82.37307544,88.03771706,85.09704336,72.25816134,55.78377821,54.63603781,60.69083263
-57.3333,-34.0,28.95784289,39.14926221,28.17781327,31.96861281,22.07866469,26.32669794,27.57775573,25.16698829,41.89143181,32.53551342,52.24938584,42.54879666,76.82410563,97.54838402,94.28889593,89.55379520000001,98.41264775,98.59351721,98.23660843,98.40852717,99.25049475,99.62647409,99.42814095,99.43503659999999,98.75568278,97.19735904,88.75340749,94.70380324,84.54786059,90.24534670000001,98.47528818,91.32774977,93.1608547,98.03389153,90.23285511,93.80920045,93.91603614,88.14803077,97.3480678,93.27320693,85.59718014,81.90278587,87.28177418,84.92724673,68.97645851,51.06302264,53.24275333,57.61500317
-57.0,-34.0,31.49565361,37.06735533,24.41077017,30.77898585,20.84612987,28.54366638,28.18528562,25.69215169,42.71165197,32.121832,58.07896278,44.74849775,81.60351052,97.19612182,93.65920434,90.81961223,98.20278285,98.43677428,98.11728842,98.24792723,99.22869719,99.60017072,99.37943703,99.40276831,98.71224458,96.92466011,87.77041248,94.25301885,83.68865834,92.88286995,98.37734566,91.86664791,92.94361637,97.96596564,89.21179899,93.37379366,93.43032181,88.0174934,97.07607794,92.97790353,84.3820604,81.89927476,86.74288327,84.34140614,65.42120347,47.56272843,51.17854764,54.60655945
-56.6667,-34.0,29.39282574,25.58039121,15.89047866,23.37185273,17.60050237,30.38597511,29.66158318,25.61276572,40.96625111,31.86139498,56.54777898,43.55812999,80.63491343,97.67902948,94.57740123,90.96378138,98.42245082,98.6201051,98.42056954,98.48554272,99.3368948,99.66262544,99.46976012,99.48976012,98.96309291,97.33922138,89.38710293,95.04133145,84.84319609,90.56227321,98.61851669,91.57607666,93.74437577,98.54232827,90.51680537,94.26783647,93.93013683,88.58525801,97.46782365,93.4612906,82.98722775,79.36607499,81.65128882,81.33486385,62.86399773,53.43453334,53.29839095,56.42798746
-56.3333,-34.0,28.20077198,21.2377659,12.34953117,20.33000715,16.99144205,34.39098875,34.66070287,28.25392611,51.59938262,39.50478333,65.72797524,52.71127055,85.66226273,97.66915678,94.7401536,92.69052437,98.41952273,98.52596827,98.46115626,98.46863319,99.41530921,99.65721421,99.36055791,99.47769378,99.01590384,97.28666143,89.12562429,94.94862967,84.91894426,90.14976109999999,98.61233836,91.46525082,93.52301251,99.02288121,90.34564332,94.29717901,93.59651383,88.21416388,97.48316079,93.23940470000001,81.78219731,70.85294002,73.47946942,75.37153558,54.67733527,50.44727304,51.89166306,52.32433473
-56.0,-34.0,29.32150695,28.01382302,16.6210819,24.39307098,22.27072787,42.38920587,40.77436543,34.74265217,59.80990771,45.22979323,73.06340248,59.80949796,89.28371086,97.66557987,94.90690263,93.95206445,98.24626538,98.03783546,98.38256899,98.22739572,99.27632861,99.62222695,99.19957747,99.36604435,99.00273929999999,97.59937684,88.94725274,94.98196586,85.05454541,91.53709784,98.50697414,91.91913381,92.81134787,99.35075164,89.76225132,93.97478361,93.24869386,88.74210181,97.41559393,93.27353193,82.45694636,70.22304749,73.10467121,75.26155502,52.71686892,46.73548483,51.36565482,50.30792711
-55.6667,-34.0,31.65062193,41.89748456,26.70455458,33.20100533,32.45615627,53.59078355,48.12765848,44.4818095,65.46854339,49.85685719,77.89461732,64.84176762,91.12466147,97.72191567,94.91201615,94.58619776,98.03167540000001,97.64024734,98.26592603,97.98852947,99.12927999,99.56884874,99.04750948,99.24854607,98.95636706,98.14807205,88.84677981,95.10835384,85.06455426,93.32462406,98.33612248,92.43835905,91.89791873,99.38900635,89.06508599,93.45067036,92.89465884,89.48717516,97.36049435,93.38012187,84.35475693,73.77482072,76.59482354,78.24146706,54.0737781,42.648719899999996,51.38861183,49.43547452
-55.3333,-34.0,31.04064179,56.91490614,32.19401904,39.79644157,36.7618527,45.76804969,41.44935597,41.31763828,66.11708117,48.27550435,66.24728965,60.40793681,82.93267163,97.13317374,93.33077186,91.13220574,97.25917039,96.50400475,97.69335239,97.16963315,98.77320340000001,99.38009843,98.63948259,98.93092814,98.61896224,97.55061431,84.71037198,93.33902766,80.59097384,93.63544623,97.64002783,90.84853248,89.23181222,99.19133470000001,85.74254268,91.3885632,90.50756644,85.85476012,96.46016939,91.11887513,80.9347724,66.18558736,57.47898745,68.1997824,35.81424659,29.02646198,49.84886855,38.6046658
-55.0,-34.0,34.36917556,75.61112658,43.75824201,51.00463495,47.88580691,42.68174522,38.81720232,43.43618356,64.37706424,48.54362545,50.69162874,54.41338107,72.28087869,97.23092651,92.95315372,87.48831964,96.98419042,95.71700861,97.59396186,96.79179261,98.67685266,99.30182623,97.71465597,98.56444496,98.54989281,97.30256494,83.12173416,92.67302107,78.68660171,92.88014779,97.29152755,89.86691284,88.18478819,99.17219805,84.91686184,90.75794936,86.90580409,80.43969636,95.51127203,87.87351603,77.42974973,59.95413992,38.70686217,58.69691728,22.63338026,20.69783345,44.64319251,29.8189437
-54.6667,-34.0,33.90155555,75.45681388,54.92406231,54.76607676,70.12645341,63.54384475,55.11796412,63.48738195,78.75418878,64.63608688,73.85140017,72.46026318,82.78642266,98.38693978,95.06507983,92.07948076,97.62877795,96.75841268,98.23166778,97.56194361,98.94220979,99.43473496,98.03437563,98.80377346,98.80999291,97.84554175,86.23906017,94.03822608,80.59161414,87.18515751,97.74153758,88.80402032,89.84052386,99.39743903,87.73171074,92.32322455,86.46135897,80.25252199,96.70008257,88.09160379999999,79.7325947,64.73376459,42.96557441,62.47731123,27.42790859,20.84440209,33.30763193,27.39055026
-54.3333,-34.0,29.89735153,63.12157317,50.36834644,47.878743799999995,68.5752176,57.00791215,50.89246844,59.39182304,84.08205174,76.19867554,90.41442809,83.78599941,90.22694855,98.91148967,95.61060214,94.91634679,97.80570284,96.7809272,98.19137353,97.61198094,98.52345132,99.44866439,98.48909506,98.82040359,98.97257873,97.99369151,87.06927987,94.43305745,81.63843498,86.16822159,97.83165382,88.84563734,90.07335431,99.47089005,88.86903897,92.80442778,87.46445142,82.04294502,96.40020668,88.88633026,82.16759359,72.01888936,48.90908359,67.69852218,32.36151829,22.66188877,34.929938,30.14398028
-54.0,-34.0,23.47163183,52.9575921,40.86857018,39.15633907,58.18217591,45.20295381,41.76008636,48.85471386,85.75920253,80.97678486,91.69295262,86.32201138,89.22580477,98.95133599,95.25177965,94.4763068,97.61071793,96.33265122,97.94341552,97.31649233,98.10241671,99.350112,98.73557315,98.72936729,98.92324625,97.80924899,85.89824579,93.94211794,81.32596145,88.45114785,97.61266394,89.40356117,88.81711483,99.44163645,88.29043411,92.1830618,87.55820099,82.20882488,94.15303419,88.1726979,79.70666083,71.36793926,47.70757145,66.26072385,30.98367149,20.74244393,36.04611215,29.47639961
-53.6667,-34.0,22.66177796,41.8523062,32.78416094,32.44408426,43.98411774,37.12277343,36.19855481,39.30919108,77.05751529,74.95784373,90.49066057,81.14680182,90.32129487,99.13279168,95.94181847,95.13196834,98.00218632,96.86085735,98.27406734,97.7304896,98.33334036,99.43462991,98.93932179,98.90243069,99.11237414,98.02352353,88.07983272,94.84635925,84.51496946,90.74310724,97.98064213,91.30218808,90.34777471,99.34640063,90.32682547,93.3403336,90.62399433,85.97860034,95.52096726,90.8631157,84.11387435,75.90283989,54.06535129999999,71.36068852,37.76261622,27.57540548,34.93850874,33.47431655
-53.3333,-34.0,19.03741457,38.83704279,28.19833694,28.67504129,39.61288164,33.83357145,34.04028897,35.95667295,84.63081851,79.44000904,92.42701594,85.72275648,90.28427382,98.94607611,95.12869055,94.78634683,97.61208334,96.22501561,97.94287785,97.28202083,97.92046049,99.30435408,98.728137,98.65098386,98.94815214,97.47129117,85.9459275,93.85805276,82.16198972,89.77199899,97.25673322,89.97303073,88.03543364,99.05416719,88.72010821,91.93656968,90.63075119999999,85.49717226,94.5133628,90.35245888,81.77878839,72.71635445,48.11417,67.53643761,31.45774507,23.69384242,30.76527659,28.70754572
-58.3333,-33.6667,28.06248015,40.86742269,31.4584772,33.39813799,24.01572006,36.53914368,37.02084545,32.20412146,49.604699600000004,40.20877757,46.86749392,45.60249048,72.80539704,98.26898359,96.29070966,89.12169676,98.86245508,98.84221808,98.45101669,98.70993275,99.10039523,99.23025566,98.52203437,98.95089509,97.89352279,97.65680942,90.35618656,95.14262498,85.3506823,85.32744029999999,93.15687506,88.11312424,88.55028295,97.45941362,91.54936479999999,92.51968712,94.12544535,85.99948747,97.34845292,92.64781646,87.79618002,86.56298511,92.18384743,88.84767085,79.14099694,63.21214787,57.39850342,66.28758019
-58.0,-33.6667,30.86337471,43.01220724,32.56618883,35.38657731,24.3983661,33.93050179,35.98112414,31.11205972,49.74042104,39.57338311,52.41911604,47.41123606,77.70175077,98.13714488,96.00564811,90.61484792,98.67545988,98.73416905,98.35035699,98.57903923,99.21598785,99.41788859,98.6075441,99.08047351,98.1739616,97.47095684,89.63737579999999,94.91807478,84.85083585,87.61414097,94.6546785,89.22100747,89.35041286,97.21790163,90.92029483,92.49620311,93.8566665,86.51004334,97.35742924,92.7289942,84.77791556,80.03423994,89.55303865,84.78839805,75.12352256,57.95690121,57.48085994,63.32560313
-57.6667,-33.6667,26.29067888,37.97335958,28.53967766,30.85731738,21.85240242,29.93813175,33.00637223,27.92701141,49.27308824,38.49160298,53.11192141,47.15735638,77.31378755,97.75525671,95.70470908,90.25791778,98.58814104,98.64092458,98.26306761,98.48981935,99.19982774,99.58772158,99.10173571,99.29642834,98.72448847,97.32430787,89.08497515,94.85234484,84.82162787,89.67771487,95.95020928,90.33695902,90.52767135,97.67803579,90.39240102,92.86603605,93.73170642,87.62024928,97.34715905,93.04317118,82.08254744,73.37395847,82.62734337,79.36128309,67.50863637,51.44950895,54.67628296,57.77485696
